type,id,side,price,qty,ts
LIMIT,37427,SELL,998694,22,39352
LIMIT,37428,SELL,999903,69,39353
LIMIT,37429,BUY,998553,19,39354
LIMIT,37430,BUY,1000928,77,39355
LIMIT,37431,SELL,1001148,18,39356
LIMIT,37432,SELL,1001307,12,39357
MARKET,37433,BUY,0,19,39358
LIMIT,37434,BUY,998181,45,39359
MARKET,37435,SELL,0,38,39360
LIMIT,37436,SELL,1001618,19,39361
CANCEL,30490,BUY,0,0,39362
LIMIT,37437,BUY,1000580,89,39363
LIMIT,37438,SELL,1000050,44,39364
LIMIT,37439,SELL,998582,70,39365
LIMIT,37440,BUY,1000745,24,39366
LIMIT,37441,BUY,1001157,45,39367
LIMIT,37442,BUY,1001379,39,39368
CANCEL,1665,BUY,0,0,39369
LIMIT,37443,BUY,998688,24,39370
LIMIT,37444,SELL,1001263,12,39371
LIMIT,37445,BUY,998126,77,39372
MARKET,37446,BUY,0,24,39373
LIMIT,37447,SELL,999443,99,39374
MARKET,37448,BUY,0,47,39375
LIMIT,37449,SELL,1000416,26,39376
LIMIT,37450,BUY,1000378,62,39377
LIMIT,37451,BUY,1001681,7,39378
LIMIT,37452,BUY,1001520,99,39379
LIMIT,37453,BUY,999703,19,39380
LIMIT,37454,SELL,999787,55,39381
LIMIT,37455,SELL,998520,51,39382
MARKET,37456,BUY,0,23,39383
LIMIT,37457,BUY,999809,67,39384
LIMIT,37458,SELL,1001876,84,39385
LIMIT,37459,SELL,998189,55,39386
LIMIT,37460,BUY,1000857,95,39387
LIMIT,37461,BUY,1001492,21,39388
LIMIT,37462,SELL,998047,2,39389
LIMIT,37463,SELL,1000088,52,39390
LIMIT,37464,BUY,999396,73,39391
LIMIT,37465,BUY,999873,3,39392
LIMIT,37466,BUY,998747,77,39393
LIMIT,37467,SELL,998472,1,39394
LIMIT,37468,BUY,999541,7,39395
LIMIT,37469,BUY,998165,39,39396
LIMIT,37470,BUY,999713,71,39397
LIMIT,37471,SELL,998499,28,39398
LIMIT,37472,BUY,998639,63,39399
LIMIT,37473,SELL,1000817,90,39400
LIMIT,37474,SELL,999657,85,39401
MARKET,37475,SELL,0,31,39402
LIMIT,37476,BUY,999076,68,39403
LIMIT,37477,SELL,999178,96,39404
LIMIT,37478,BUY,999144,84,39405
LIMIT,37479,SELL,999681,90,39406
LIMIT,37480,BUY,999735,84,39407
LIMIT,37481,BUY,998191,73,39408
LIMIT,37482,BUY,998138,58,39409
LIMIT,37483,BUY,1001034,23,39410
LIMIT,37484,BUY,1001918,42,39411
LIMIT,37485,SELL,998360,49,39412
LIMIT,37486,SELL,1000479,11,39413
LIMIT,37487,SELL,1001705,73,39414
LIMIT,37488,BUY,1000591,51,39415
LIMIT,37489,SELL,1000168,63,39416
MARKET,37490,SELL,0,1,39417
LIMIT,37491,BUY,1000629,71,39418
LIMIT,37492,BUY,1001644,9,39419
LIMIT,37493,BUY,998204,95,39420
LIMIT,37494,SELL,1001940,77,39421
LIMIT,37495,SELL,999645,82,39422
LIMIT,37496,SELL,1001661,69,39423
LIMIT,37497,SELL,1001502,93,39424
LIMIT,37498,BUY,999753,11,39425
LIMIT,37499,SELL,1000465,77,39426
LIMIT,37500,SELL,998252,55,39427
LIMIT,37501,BUY,999781,91,39428
LIMIT,37502,SELL,1001846,92,39429
LIMIT,37503,SELL,998786,55,39430
LIMIT,37504,BUY,999025,61,39431
LIMIT,37505,BUY,999756,39,39432
LIMIT,37506,BUY,1000088,94,39433
CANCEL,23011,BUY,0,0,39434
LIMIT,37507,BUY,1001190,23,39435
LIMIT,37508,SELL,1000728,31,39436
LIMIT,37509,SELL,1000615,6,39437
MARKET,37510,SELL,0,13,39438
LIMIT,37511,BUY,999553,40,39439
LIMIT,37512,SELL,1001087,84,39440
LIMIT,37513,SELL,1000947,77,39441
LIMIT,37514,BUY,1001174,10,39442
LIMIT,37515,SELL,999497,6,39443
MARKET,37516,BUY,0,9,39444
LIMIT,37517,BUY,998187,35,39445
LIMIT,37518,SELL,1001036,61,39446
LIMIT,37519,BUY,1000562,38,39447
LIMIT,37520,SELL,1001607,39,39448
LIMIT,37521,SELL,1000752,95,39449
LIMIT,37522,BUY,999623,69,39450
LIMIT,37523,SELL,1001723,63,39451
LIMIT,37524,BUY,999299,76,39452
LIMIT,37525,SELL,998560,56,39453
LIMIT,37526,BUY,1001156,93,39454
LIMIT,37527,BUY,998019,65,39455
LIMIT,37528,SELL,999143,44,39456
LIMIT,37529,BUY,998607,99,39457
LIMIT,37530,SELL,1001342,29,39458
LIMIT,37531,SELL,1001851,82,39459
CANCEL,13546,BUY,0,0,39460
LIMIT,37532,SELL,1001211,81,39461
LIMIT,37533,SELL,1001189,47,39462
LIMIT,37534,BUY,1000754,17,39463
LIMIT,37535,BUY,1001802,74,39464
LIMIT,37536,SELL,999761,36,39465
LIMIT,37537,BUY,998297,4,39466
MARKET,37538,SELL,0,45,39467
LIMIT,37539,BUY,1000609,92,39468
LIMIT,37540,BUY,999224,94,39469
LIMIT,37541,BUY,999926,89,39470
LIMIT,37542,BUY,998650,25,39471
LIMIT,37543,BUY,1000240,84,39472
LIMIT,37544,BUY,999124,58,39473
LIMIT,37545,BUY,999121,47,39474
LIMIT,37546,SELL,1001448,95,39475
LIMIT,37547,SELL,1000763,34,39476
LIMIT,37548,SELL,1001653,42,39477
LIMIT,37549,BUY,1000248,99,39478
LIMIT,37550,BUY,1000090,27,39479
MARKET,37551,BUY,0,27,39480
LIMIT,37552,BUY,1001458,32,39481
LIMIT,37553,BUY,1001699,67,39482
LIMIT,37554,BUY,999938,73,39483
LIMIT,37555,SELL,1000059,83,39484
LIMIT,37556,BUY,1000887,62,39485
LIMIT,37557,BUY,1000488,29,39486
MARKET,37558,BUY,0,20,39487
LIMIT,37559,BUY,1001355,8,39488
LIMIT,37560,SELL,1001211,55,39489
MARKET,37561,SELL,0,27,39490
MARKET,37562,SELL,0,25,39491
LIMIT,37563,SELL,998095,86,39492
LIMIT,37564,BUY,998062,4,39493
LIMIT,37565,BUY,998771,20,39494
LIMIT,37566,SELL,999322,25,39495
LIMIT,37567,SELL,999463,2,39496
LIMIT,37568,BUY,999328,57,39497
LIMIT,37569,SELL,999865,52,39498
LIMIT,37570,SELL,998393,98,39499
LIMIT,37571,SELL,1000965,91,39500
LIMIT,37572,BUY,1000853,28,39501
MARKET,37573,BUY,0,28,39502
LIMIT,37574,SELL,1001080,94,39503
LIMIT,37575,BUY,1000243,94,39504
LIMIT,37576,BUY,999782,29,39505
LIMIT,37577,SELL,999110,22,39506
LIMIT,37578,BUY,1001657,76,39507
LIMIT,37579,SELL,999058,82,39508
LIMIT,37580,BUY,999612,88,39509
LIMIT,37581,SELL,998164,69,39510
MARKET,37582,SELL,0,1,39511
LIMIT,37583,BUY,998574,7,39512
LIMIT,37584,SELL,1000945,14,39513
LIMIT,37585,BUY,1000591,91,39514
MARKET,37586,SELL,0,17,39515
LIMIT,37587,BUY,1001552,69,39516
CANCEL,36115,BUY,0,0,39517
LIMIT,37588,SELL,1001772,87,39518
LIMIT,37589,SELL,1001183,52,39519
LIMIT,37590,SELL,999485,9,39520
LIMIT,37591,SELL,1001062,11,39521
LIMIT,37592,BUY,999632,86,39522
MARKET,37593,SELL,0,11,39523
LIMIT,37594,SELL,998183,41,39524
LIMIT,37595,SELL,1001085,62,39525
LIMIT,37596,SELL,1000206,72,39526
LIMIT,37597,SELL,998008,15,39527
LIMIT,37598,SELL,1001622,5,39528
MARKET,37599,BUY,0,27,39529
LIMIT,37600,SELL,1001583,2,39530
LIMIT,37601,SELL,999265,71,39531
LIMIT,37602,SELL,998274,6,39532
LIMIT,37603,BUY,998183,33,39533
LIMIT,37604,SELL,999391,99,39534
LIMIT,37605,BUY,1001621,52,39535
MARKET,37606,BUY,0,24,39536
CANCEL,26990,BUY,0,0,39537
LIMIT,37607,SELL,999578,67,39538
LIMIT,37608,BUY,1000274,100,39539
MARKET,37609,BUY,0,1,39540
LIMIT,37610,SELL,1001095,14,39541
LIMIT,37611,BUY,999597,45,39542
LIMIT,37612,SELL,999813,45,39543
LIMIT,37613,SELL,1001481,64,39544
LIMIT,37614,SELL,1000137,68,39545
LIMIT,37615,BUY,998063,73,39546
LIMIT,37616,BUY,1001059,7,39547
LIMIT,37617,SELL,998639,22,39548
LIMIT,37618,SELL,998592,6,39549
LIMIT,37619,BUY,999614,1,39550
LIMIT,37620,BUY,1000138,1,39551
LIMIT,37621,BUY,1000293,14,39552
LIMIT,37622,BUY,1001694,95,39553
LIMIT,37623,SELL,1001489,26,39554
MARKET,37624,SELL,0,35,39555
LIMIT,37625,BUY,1001198,29,39556
MARKET,37626,SELL,0,28,39557
LIMIT,37627,BUY,999419,91,39558
LIMIT,37628,BUY,1001782,80,39559
LIMIT,37629,SELL,998677,87,39560
LIMIT,37630,BUY,999084,89,39561
LIMIT,37631,BUY,1000036,1,39562
LIMIT,37632,SELL,1000725,88,39563
LIMIT,37633,BUY,998643,24,39564
LIMIT,37634,BUY,1001267,12,39565
MARKET,37635,BUY,0,24,39566
LIMIT,37636,SELL,998598,77,39567
LIMIT,37637,SELL,1001407,79,39568
LIMIT,37638,BUY,999691,12,39569
LIMIT,37639,BUY,999691,25,39570
LIMIT,37640,BUY,999270,42,39571
LIMIT,37641,BUY,1000612,67,39572
LIMIT,37642,BUY,1001835,69,39573
LIMIT,37643,BUY,999827,66,39574
LIMIT,37644,SELL,999229,66,39575
LIMIT,37645,BUY,1001488,52,39576
LIMIT,37646,SELL,999755,77,39577
LIMIT,37647,BUY,1000883,64,39578
LIMIT,37648,BUY,1000997,80,39579
LIMIT,37649,BUY,999230,63,39580
MARKET,37650,SELL,0,44,39581
LIMIT,37651,SELL,998626,13,39582
MARKET,37652,BUY,0,11,39583
LIMIT,37653,SELL,1000199,67,39584
LIMIT,37654,BUY,1001058,32,39585
LIMIT,37655,BUY,998467,78,39586
LIMIT,37656,SELL,1000018,8,39587
LIMIT,37657,BUY,999668,43,39588
LIMIT,37658,BUY,998449,21,39589
LIMIT,37659,BUY,999536,10,39590
LIMIT,37660,SELL,999825,84,39591
MARKET,37661,SELL,0,35,39592
LIMIT,37662,SELL,999510,25,39593
LIMIT,37663,SELL,1001114,78,39594
LIMIT,37664,SELL,1001394,60,39595
LIMIT,37665,SELL,998286,13,39596
LIMIT,37666,SELL,1001167,34,39597
LIMIT,37667,SELL,1001091,26,39598
LIMIT,37668,SELL,999522,8,39599
LIMIT,37669,BUY,998995,91,39600
LIMIT,37670,SELL,1000558,96,39601
LIMIT,37671,SELL,1000471,1,39602
LIMIT,37672,BUY,998004,12,39603
MARKET,37673,BUY,0,29,39604
LIMIT,37674,BUY,999434,22,39605
MARKET,37675,BUY,0,49,39606
LIMIT,37676,SELL,1000698,18,39607
MARKET,37677,SELL,0,37,39608
LIMIT,37678,SELL,1001486,59,39609
LIMIT,37679,SELL,999408,7,39610
LIMIT,37680,SELL,1000114,100,39611
LIMIT,37681,SELL,1001636,8,39612
LIMIT,37682,SELL,999838,38,39613
MARKET,37683,SELL,0,30,39614
LIMIT,37684,SELL,998194,76,39615
LIMIT,37685,SELL,998477,29,39616
MARKET,37686,SELL,0,20,39617
LIMIT,37687,BUY,999840,6,39618
LIMIT,37688,BUY,1001680,37,39619
CANCEL,10473,BUY,0,0,39620
LIMIT,37689,BUY,999469,37,39621
LIMIT,37690,SELL,1000560,29,39622
LIMIT,37691,SELL,999211,13,39623
LIMIT,37692,SELL,999728,26,39624
LIMIT,37693,BUY,1000345,96,39625
LIMIT,37694,SELL,999378,44,39626
LIMIT,37695,SELL,1000163,74,39627
LIMIT,37696,BUY,1001999,40,39628
LIMIT,37697,BUY,998149,80,39629
LIMIT,37698,BUY,1001692,88,39630
LIMIT,37699,SELL,1001655,99,39631
LIMIT,37700,SELL,998497,36,39632
LIMIT,37701,BUY,999038,100,39633
LIMIT,37702,SELL,998829,29,39634
LIMIT,37703,BUY,998330,71,39635
LIMIT,37704,SELL,998062,93,39636
LIMIT,37705,BUY,999534,84,39637
LIMIT,37706,SELL,999872,30,39638
LIMIT,37707,SELL,1000062,57,39639
LIMIT,37708,SELL,999213,57,39640
LIMIT,37709,SELL,1000060,64,39641
LIMIT,37710,SELL,1001384,12,39642
MARKET,37711,SELL,0,40,39643
LIMIT,37712,BUY,998696,47,39644
LIMIT,37713,SELL,999273,2,39645
LIMIT,37714,BUY,999629,8,39646
LIMIT,37715,BUY,999195,35,39647
LIMIT,37716,SELL,1001271,11,39648
LIMIT,37717,SELL,999736,3,39649
MARKET,37718,BUY,0,47,39650
LIMIT,37719,SELL,999109,12,39651
LIMIT,37720,BUY,1001345,60,39652
LIMIT,37721,BUY,998367,66,39653
LIMIT,37722,SELL,1000832,15,39654
LIMIT,37723,SELL,998946,21,39655
LIMIT,37724,SELL,1001582,49,39656
LIMIT,37725,SELL,998566,12,39657
LIMIT,37726,BUY,999400,47,39658
LIMIT,37727,SELL,1000087,23,39659
LIMIT,37728,BUY,1000305,63,39660
LIMIT,37729,SELL,1000325,54,39661
MARKET,37730,BUY,0,7,39662
LIMIT,37731,SELL,998747,13,39663
LIMIT,37732,SELL,999371,64,39664
LIMIT,37733,BUY,999449,50,39665
CANCEL,10524,BUY,0,0,39666
LIMIT,37734,BUY,999128,96,39667
LIMIT,37735,SELL,1000585,73,39668
LIMIT,37736,SELL,998881,80,39669
LIMIT,37737,SELL,998759,50,39670
LIMIT,37738,SELL,998840,12,39671
LIMIT,37739,SELL,1000387,68,39672
LIMIT,37740,BUY,998945,55,39673
LIMIT,37741,SELL,999171,67,39674
LIMIT,37742,BUY,999441,72,39675
LIMIT,37743,SELL,1000377,66,39676
MARKET,37744,SELL,0,8,39677
MARKET,37745,SELL,0,2,39678
LIMIT,37746,SELL,1001502,66,39679
MARKET,37747,BUY,0,49,39680
LIMIT,37748,SELL,1000318,89,39681
LIMIT,37749,BUY,998512,100,39682
LIMIT,37750,SELL,998076,68,39683
CANCEL,3578,BUY,0,0,39684
LIMIT,37751,SELL,1000362,47,39685
LIMIT,37752,SELL,1001009,90,39686
LIMIT,37753,BUY,998677,14,39687
LIMIT,37754,BUY,999691,11,39688
MARKET,37755,BUY,0,4,39689
LIMIT,37756,SELL,1001715,16,39690
LIMIT,37757,BUY,1001224,62,39691
LIMIT,37758,SELL,1001002,70,39692
LIMIT,37759,BUY,1001843,74,39693
LIMIT,37760,BUY,998772,61,39694
LIMIT,37761,BUY,998991,54,39695
LIMIT,37762,BUY,999342,3,39696
LIMIT,37763,BUY,1001287,16,39697
LIMIT,37764,BUY,1000879,1,39698
LIMIT,37765,BUY,1001053,73,39699
LIMIT,37766,SELL,1001040,81,39700
LIMIT,37767,SELL,999514,43,39701
LIMIT,37768,SELL,1000108,22,39702
LIMIT,37769,BUY,998876,83,39703
LIMIT,37770,BUY,998419,36,39704
LIMIT,37771,BUY,998252,99,39705
LIMIT,37772,BUY,1000219,67,39706
LIMIT,37773,BUY,998668,40,39707
MARKET,37774,SELL,0,50,39708
LIMIT,37775,SELL,998273,15,39709
LIMIT,37776,BUY,1001156,69,39710
CANCEL,36723,BUY,0,0,39711
CANCEL,25789,BUY,0,0,39712
LIMIT,37777,SELL,999965,40,39713
CANCEL,12698,BUY,0,0,39714
LIMIT,37778,SELL,1000676,25,39715
MARKET,37779,BUY,0,19,39716
LIMIT,37780,SELL,1000631,44,39717
MARKET,37781,BUY,0,42,39718
MARKET,37782,BUY,0,8,39719
CANCEL,2769,BUY,0,0,39720
CANCEL,20573,BUY,0,0,39721
LIMIT,37783,SELL,999131,82,39722
LIMIT,37784,SELL,998139,58,39723
LIMIT,37785,SELL,1001704,17,39724
MARKET,37786,SELL,0,26,39725
LIMIT,37787,SELL,999195,60,39726
LIMIT,37788,SELL,999932,48,39727
MARKET,37789,SELL,0,31,39728
LIMIT,37790,BUY,1000666,20,39729
LIMIT,37791,BUY,998996,44,39730
MARKET,37792,BUY,0,14,39731
LIMIT,37793,BUY,999469,43,39732
LIMIT,37794,SELL,1001703,35,39733
MARKET,37795,BUY,0,29,39734
LIMIT,37796,BUY,999138,49,39735
LIMIT,37797,BUY,1001642,27,39736
LIMIT,37798,BUY,1000339,22,39737
LIMIT,37799,SELL,999517,41,39738
LIMIT,37800,BUY,998012,99,39739
LIMIT,37801,SELL,1001515,77,39740
LIMIT,37802,BUY,1001712,45,39741
LIMIT,37803,BUY,1001843,11,39742
LIMIT,37804,SELL,1000676,72,39743
LIMIT,37805,SELL,1000149,82,39744
LIMIT,37806,SELL,998662,56,39745
LIMIT,37807,BUY,999312,95,39746
LIMIT,37808,BUY,1000468,45,39747
LIMIT,37809,BUY,1001801,9,39748
MARKET,37810,SELL,0,21,39749
LIMIT,37811,SELL,998532,42,39750
LIMIT,37812,BUY,1000279,28,39751
LIMIT,37813,SELL,1000431,63,39752
LIMIT,37814,SELL,1001714,44,39753
LIMIT,37815,BUY,1001761,39,39754
LIMIT,37816,BUY,1001964,30,39755
LIMIT,37817,SELL,998889,61,39756
LIMIT,37818,BUY,1001868,52,39757
LIMIT,37819,SELL,998633,1,39758
LIMIT,37820,BUY,999493,16,39759
MARKET,37821,BUY,0,49,39760
LIMIT,37822,BUY,1001832,81,39761
LIMIT,37823,BUY,998044,41,39762
LIMIT,37824,SELL,1001827,10,39763
LIMIT,37825,SELL,1000773,79,39764
LIMIT,37826,SELL,1001179,90,39765
LIMIT,37827,BUY,1000477,62,39766
LIMIT,37828,BUY,999229,39,39767
LIMIT,37829,BUY,999458,15,39768
LIMIT,37830,BUY,999138,62,39769
LIMIT,37831,BUY,1001556,80,39770
CANCEL,27019,BUY,0,0,39771
LIMIT,37832,BUY,998646,38,39772
CANCEL,4328,BUY,0,0,39773
LIMIT,37833,SELL,1000757,97,39774
LIMIT,37834,SELL,998708,88,39775
LIMIT,37835,BUY,999923,21,39776
LIMIT,37836,SELL,999243,2,39777
LIMIT,37837,SELL,999289,82,39778
LIMIT,37838,BUY,999811,46,39779
LIMIT,37839,SELL,1000138,82,39780
LIMIT,37840,SELL,1000348,78,39781
MARKET,37841,SELL,0,7,39782
MARKET,37842,SELL,0,35,39783
LIMIT,37843,BUY,999211,18,39784
LIMIT,37844,BUY,998647,20,39785
LIMIT,37845,SELL,999319,4,39786
LIMIT,37846,BUY,998856,9,39787
LIMIT,37847,BUY,1000484,57,39788
LIMIT,37848,BUY,1000454,92,39789
LIMIT,37849,SELL,1001309,67,39790
LIMIT,37850,BUY,999819,84,39791
LIMIT,37851,SELL,1001718,20,39792
LIMIT,37852,SELL,998481,34,39793
LIMIT,37853,BUY,1001450,50,39794
LIMIT,37854,SELL,998459,14,39795
LIMIT,37855,SELL,1001089,45,39796
LIMIT,37856,SELL,999111,68,39797
CANCEL,36171,BUY,0,0,39798
LIMIT,37857,BUY,1001709,5,39799
LIMIT,37858,SELL,999641,46,39800
LIMIT,37859,SELL,998167,42,39801
LIMIT,37860,BUY,1001236,46,39802
LIMIT,37861,BUY,1000878,17,39803
LIMIT,37862,BUY,999522,13,39804
MARKET,37863,SELL,0,6,39805
LIMIT,37864,SELL,998042,16,39806
LIMIT,37865,BUY,1001045,57,39807
LIMIT,37866,BUY,998019,63,39808
LIMIT,37867,BUY,998471,99,39809
LIMIT,37868,BUY,1001483,26,39810
LIMIT,37869,BUY,1000065,80,39811
LIMIT,37870,BUY,999426,80,39812
LIMIT,37871,BUY,998731,73,39813
LIMIT,37872,SELL,1000129,58,39814
LIMIT,37873,SELL,1000356,64,39815
CANCEL,13947,BUY,0,0,39816
LIMIT,37874,BUY,1001474,61,39817
LIMIT,37875,SELL,1000240,7,39818
MARKET,37876,SELL,0,9,39819
LIMIT,37877,BUY,998363,13,39820
LIMIT,37878,SELL,1001475,1,39821
LIMIT,37879,BUY,999612,17,39822
LIMIT,37880,SELL,1000903,8,39823
LIMIT,37881,BUY,998057,58,39824
LIMIT,37882,SELL,999378,39,39825
LIMIT,37883,BUY,1001801,18,39826
LIMIT,37884,SELL,1001636,2,39827
LIMIT,37885,SELL,1001749,99,39828
LIMIT,37886,SELL,998029,73,39829
LIMIT,37887,BUY,1000923,53,39830
LIMIT,37888,SELL,999121,18,39831
LIMIT,37889,SELL,999848,95,39832
LIMIT,37890,SELL,1001203,80,39833
LIMIT,37891,BUY,1000461,51,39834
LIMIT,37892,BUY,998301,56,39835
LIMIT,37893,BUY,999877,28,39836
LIMIT,37894,BUY,999806,27,39837
LIMIT,37895,BUY,1000319,1,39838
LIMIT,37896,BUY,999561,55,39839
CANCEL,8227,BUY,0,0,39840
LIMIT,37897,SELL,1001216,81,39841
LIMIT,37898,BUY,1000054,93,39842
LIMIT,37899,SELL,1001482,57,39843
CANCEL,20433,BUY,0,0,39844
LIMIT,37900,BUY,1000353,74,39845
LIMIT,37901,SELL,1000035,81,39846
LIMIT,37902,BUY,1000594,84,39847
LIMIT,37903,SELL,1000001,58,39848
LIMIT,37904,BUY,999714,47,39849
LIMIT,37905,BUY,1001395,87,39850
LIMIT,37906,SELL,999385,7,39851
CANCEL,31343,BUY,0,0,39852
LIMIT,37907,SELL,1000240,13,39853
LIMIT,37908,BUY,1001895,45,39854
LIMIT,37909,BUY,998376,69,39855
LIMIT,37910,SELL,998085,22,39856
LIMIT,37911,SELL,999767,42,39857
LIMIT,37912,SELL,998062,24,39858
LIMIT,37913,BUY,998932,88,39859
LIMIT,37914,SELL,998082,64,39860
LIMIT,37915,SELL,1001108,81,39861
LIMIT,37916,SELL,998037,53,39862
MARKET,37917,SELL,0,26,39863
LIMIT,37918,BUY,1000063,78,39864
LIMIT,37919,BUY,999148,42,39865
LIMIT,37920,BUY,1000419,75,39866
MARKET,37921,SELL,0,10,39867
LIMIT,37922,SELL,998034,9,39868
LIMIT,37923,SELL,999940,62,39869
CANCEL,6847,BUY,0,0,39870
LIMIT,37924,BUY,1001094,36,39871
LIMIT,37925,BUY,1001719,75,39872
LIMIT,37926,SELL,998533,96,39873
LIMIT,37927,SELL,998414,8,39874
LIMIT,37928,SELL,999699,78,39875
LIMIT,37929,SELL,1001459,54,39876
CANCEL,34204,BUY,0,0,39877
LIMIT,37930,SELL,999038,55,39878
LIMIT,37931,SELL,999477,11,39879
LIMIT,37932,BUY,998246,44,39880
LIMIT,37933,BUY,998193,70,39881
LIMIT,37934,BUY,1001283,73,39882
LIMIT,37935,BUY,999855,72,39883
CANCEL,330,BUY,0,0,39884
LIMIT,37936,BUY,999962,67,39885
LIMIT,37937,SELL,999922,45,39886
CANCEL,26957,BUY,0,0,39887
LIMIT,37938,BUY,998855,84,39888
MARKET,37939,SELL,0,27,39889
LIMIT,37940,SELL,1000993,60,39890
CANCEL,23862,BUY,0,0,39891
LIMIT,37941,SELL,1001817,53,39892
LIMIT,37942,SELL,1000155,33,39893
LIMIT,37943,SELL,1000025,98,39894
MARKET,37944,BUY,0,37,39895
MARKET,37945,BUY,0,41,39896
LIMIT,37946,SELL,1000693,97,39897
LIMIT,37947,BUY,1001861,88,39898
LIMIT,37948,SELL,1000831,34,39899
LIMIT,37949,BUY,998657,52,39900
LIMIT,37950,BUY,1001257,68,39901
LIMIT,37951,SELL,999446,94,39902
LIMIT,37952,SELL,998780,95,39903
MARKET,37953,BUY,0,48,39904
LIMIT,37954,SELL,1001309,85,39905
LIMIT,37955,SELL,999969,5,39906
LIMIT,37956,SELL,998013,56,39907
LIMIT,37957,BUY,1000533,66,39908
LIMIT,37958,SELL,1000569,62,39909
LIMIT,37959,SELL,1001964,35,39910
LIMIT,37960,BUY,998793,13,39911
LIMIT,37961,SELL,998849,85,39912
LIMIT,37962,SELL,1001513,56,39913
MARKET,37963,BUY,0,41,39914
LIMIT,37964,BUY,1000908,62,39915
LIMIT,37965,SELL,1001915,22,39916
LIMIT,37966,SELL,1001146,13,39917
MARKET,37967,BUY,0,44,39918
LIMIT,37968,SELL,1000620,62,39919
LIMIT,37969,SELL,998358,38,39920
LIMIT,37970,BUY,1001152,16,39921
LIMIT,37971,SELL,1000473,23,39922
LIMIT,37972,SELL,1000321,30,39923
LIMIT,37973,BUY,1000406,60,39924
LIMIT,37974,BUY,999942,29,39925
LIMIT,37975,BUY,1001051,67,39926
LIMIT,37976,SELL,1000451,86,39927
LIMIT,37977,SELL,1000803,2,39928
CANCEL,19175,BUY,0,0,39929
LIMIT,37978,SELL,998683,51,39930
MARKET,37979,SELL,0,1,39931
LIMIT,37980,BUY,1000599,91,39932
LIMIT,37981,SELL,1000867,19,39933
LIMIT,37982,SELL,1000342,33,39934
LIMIT,37983,SELL,998926,61,39935
LIMIT,37984,SELL,999895,91,39936
LIMIT,37985,SELL,998983,92,39937
MARKET,37986,BUY,0,41,39938
LIMIT,37987,SELL,1000174,73,39939
LIMIT,37988,SELL,1001472,65,39940
LIMIT,37989,SELL,999889,32,39941
LIMIT,37990,BUY,998815,59,39942
LIMIT,37991,SELL,1001144,36,39943
LIMIT,37992,BUY,999722,16,39944
MARKET,37993,BUY,0,27,39945
LIMIT,37994,BUY,998582,12,39946
LIMIT,37995,SELL,998784,71,39947
LIMIT,37996,SELL,998067,18,39948
LIMIT,37997,SELL,1001207,50,39949
LIMIT,37998,BUY,1001610,28,39950
LIMIT,37999,SELL,1000896,48,39951
LIMIT,38000,SELL,1000521,64,39952
LIMIT,38001,BUY,998224,4,39953
LIMIT,38002,SELL,999009,66,39954
CANCEL,23182,BUY,0,0,39955
MARKET,38003,SELL,0,32,39956
LIMIT,38004,BUY,998233,17,39957
LIMIT,38005,BUY,1000658,35,39958
LIMIT,38006,SELL,1001453,76,39959
LIMIT,38007,SELL,1001600,49,39960
LIMIT,38008,SELL,1000842,44,39961
LIMIT,38009,SELL,998419,3,39962
LIMIT,38010,SELL,1001137,85,39963
LIMIT,38011,SELL,999164,31,39964
LIMIT,38012,SELL,1000861,65,39965
LIMIT,38013,SELL,999825,9,39966
LIMIT,38014,SELL,999312,19,39967
LIMIT,38015,BUY,1001300,91,39968
MARKET,38016,SELL,0,13,39969
LIMIT,38017,BUY,1000965,54,39970
LIMIT,38018,BUY,1001455,10,39971
MARKET,38019,BUY,0,14,39972
LIMIT,38020,BUY,998741,47,39973
LIMIT,38021,SELL,999429,5,39974
LIMIT,38022,BUY,998299,99,39975
LIMIT,38023,BUY,999370,89,39976
LIMIT,38024,BUY,998257,16,39977
MARKET,38025,BUY,0,29,39978
LIMIT,38026,SELL,999578,17,39979
LIMIT,38027,SELL,998055,24,39980
LIMIT,38028,SELL,999384,70,39981
LIMIT,38029,SELL,999566,81,39982
LIMIT,38030,BUY,999805,15,39983
LIMIT,38031,SELL,999040,40,39984
MARKET,38032,BUY,0,37,39985
LIMIT,38033,BUY,1001260,95,39986
MARKET,38034,SELL,0,36,39987
LIMIT,38035,SELL,998348,58,39988
LIMIT,38036,SELL,998779,72,39989
LIMIT,38037,BUY,1001990,49,39990
LIMIT,38038,SELL,999669,100,39991
MARKET,38039,SELL,0,20,39992
LIMIT,38040,BUY,1000468,14,39993
LIMIT,38041,BUY,998931,55,39994
LIMIT,38042,SELL,999332,1,39995
LIMIT,38043,BUY,999347,81,39996
LIMIT,38044,BUY,1001460,6,39997
LIMIT,38045,SELL,1001347,88,39998
LIMIT,38046,BUY,999866,93,39999
LIMIT,38047,BUY,999768,21,40000
LIMIT,38048,BUY,1001093,98,40001
LIMIT,38049,BUY,1001205,99,40002
LIMIT,38050,SELL,999877,98,40003
LIMIT,38051,SELL,1001882,96,40004
LIMIT,38052,BUY,999722,88,40005
LIMIT,38053,BUY,999322,22,40006
LIMIT,38054,SELL,1001714,32,40007
MARKET,38055,BUY,0,49,40008
LIMIT,38056,SELL,998775,98,40009
LIMIT,38057,SELL,998545,89,40010
LIMIT,38058,SELL,1000239,12,40011
CANCEL,23688,BUY,0,0,40012
